Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2013,7,1,7525.483151,7229.346165,6685.711383,6425.351605,6513.97192,7154.512175,8718.832095,10121.83258,10698.90974,10450.84819,10078.90795,9587.282858,9227.851506,8971.087043,8797.630441,8807.800188,9649.036454,11632.62219,12205.44586,11685.10302,11080.16609,10159.40501,9542.752693,8852.929293
2013,7,2,8381.10083,7964.61266,7325.481112,6874.096713,6821.127011,7403.138253,9151.951146,10620.14474,11080.8985,10607.33996,10327.31699,9763.121417,9436.408222,9170.388353,8965.343524,9003.744825,9893.670732,11969.50578,12740.61062,12196.41077,11653.50215,10627.42955,9956.659124,9157.903184
2013,7,3,7785.86221,7415.229767,6804.440458,6363.940948,6288.962249,6752.083455,8082.206255,9065.845897,9197.697722,9025.795092,8726.590818,8371.559496,8192.212828,8043.566528,7970.713494,7966.595079,8355.312604,9660.739572,10055.41193,9628.29067,9457.218298,8834.567841,8522.644028,8141.120054
2013,7,4,7786.54653,7444.446647,6844.410896,6410.950954,6347.970107,6810.528815,8181.395199,9394.520359,9651.56012,9308.257749,8889.721742,8394.549976,8396.531509,8255.755122,8184.832016,8241.675345,8796.329517,9890.581061,10047.61658,10134.63861,9934.738936,9245.6661,8884.042086,8416.625702
2013,7,5,7949.144778,7577.881963,6978.168674,6513.771279,6422.233098,6911.283793,8256.884556,9454.532725,9780.432899,9425.296958,9147.025314,8857.403943,8679.810073,8481.061678,8392.100189,8514.720452,9116.353351,10603.97587,10943.41193,10494.71064,10183.2271,9572.663359,9385.212118,8913.745464
2013,7,6,8290.698618,7831.522122,7133.392181,6623.436953,6414.202457,6560.77794,7094.928306,7987.499879,9065.750603,9327.947818,8910.063397,8370.712441,7841.576741,7562.316278,7449.77939,7707.064912,8412.184044,9920.27188,10227.95915,9704.615803,9275.912701,8762.972721,8491.161871,8059.099433
2013,7,7,7473.981407,6961.302849,6390.621142,6069.007685,5967.960045,6067.282083,6467.843134,7158.518622,8123.932463,8458.179028,8237.421857,7860.988236,7566.682637,7293.03378,7140.893886,7300.533668,8026.905183,9623.398735,10286.188,10059.6891,9786.3859,9169.72715,8531.125435,7968.3661
2013,7,8,7459.32467,7177.079728,6723.78201,6440.706071,6446.213066,7029.883696,8594.786156,10052.36676,10723.5496,10583.82008,10122.31141,9638.06189,9324.731368,9055.961759,8913.926661,9112.654774,10062.43972,11815.35795,12163.99947,11486.34017,11084.26524,10093.28621,9475.438998,8816.714164
2013,7,9,8272.8965,7848.223915,7167.186337,6688.554175,6611.391963,7150.298281,8713.68371,10154.7054,10703.88546,10458.94257,10073.29298,9693.780495,9472.403363,9374.150343,9267.43424,9328.665175,10095.63827,11711.32665,12261.62656,11644.31273,11089.37545,10193.93773,9635.200223,8926.419242
2013,7,10,8344.545992,7916.925806,7238.121472,6744.895702,6650.039639,7199.38424,8715.93311,10062.0536,10473.05777,10251.16515,9928.730298,9513.971676,9244.333442,9027.883113,8919.619965,9049.930349,9630.787234,11246.4622,11728.08602,11134.97736,10722.06654,9884.524852,9411.563358,8760.60829
2013,7,11,8236.017649,7820.637039,7147.129663,6689.315252,6588.822147,7115.957444,8601.553603,9946.864969,10396.97644,10254.97281,9969.402153,9552.932776,9213.955506,8945.010986,8801.860539,8852.293032,9454.52681,10910.51067,11460.09953,10961.84838,10672.96848,9874.693855,9453.969365,8779.16579
2013,7,12,8219.177949,7814.153994,7126.131235,6609.331801,6507.558424,6991.934147,8379.122604,9645.025771,10127.8877,10066.56303,9722.429368,9169.595361,8904.461727,8571.05457,8379.57795,8473.839966,9030.998522,10245.08197,10634.02699,10183.97009,9795.27778,9284.374332,9071.732958,8597.145887
2013,7,13,8106.735183,7609.116835,6928.042333,6404.844627,6206.836371,6342.686045,6805.61577,7608.77775,8708.688495,9233.171335,9010.099057,8585.537161,8155.399285,7882.392003,7824.141278,8074.622073,8584.647048,9806.556517,10098.97445,9641.830518,9270.413943,8894.592944,8676.774791,8250.679977
2013,7,14,7649.82835,7154.064964,6587.912722,6240.585422,6161.12234,6253.716307,6547.734802,7188.812666,8141.731346,8803.514083,8886.491489,8651.059596,8421.944671,8082.728671,7792.885633,7808.106646,8165.324269,9427.074882,9998.487878,9698.412458,9390.155443,8855.810619,8292.813994,7760.995075
2013,7,15,7239.050594,6851.99461,6374.576949,6135.232031,6158.776673,6663.99422,7846.628096,8893.351676,9416.01926,9492.974106,9286.304857,9059.016512,8902.98898,8776.470607,8689.988081,8780.198941,9272.858481,10587.83994,11038.51096,10580.61162,10174.14874,9386.0479,8965.726679,8487.206944
2013,7,16,8041.564441,7682.878242,7026.796599,6551.775217,6443.502826,6936.911856,8224.447821,9314.865033,9850.981885,9779.426245,9423.359337,9118.339752,8849.000676,8754.196857,8652.364249,8689.260402,9151.954049,10578.34704,11248.43374,10850.76864,10481.65612,9762.963023,9271.25032,8612.33108
2013,7,17,8090.9879,7674.42492,7036.1117,6517.4023,6433.9309,6864.138925,8140.809107,9295.186396,9956.115481,9914.473183,9504.057652,9064.092856,8724.115085,8513.163901,8426.624758,8532.914512,9334.322538,10846.94661,11242.37336,10761.41949,10315.7473,9609.807819,9195.955211,8464.86591
2013,7,18,7946.361743,7544.622418,6925.939017,6496.658879,6427.650653,6855.660085,8127.95347,9303.974658,10121.56416,10206.29142,9843.284258,9310.781082,9007.599169,8875.868525,8796.837396,8989.927743,9595.672055,10958.73481,11510.79681,11027.16638,10678.0475,9871.366521,9498.225947,8850.041299
2013,7,19,8153.579086,7706.606318,7012.72782,6588.24902,6437.401952,6885.381492,8056.229086,9163.717734,9827.39215,9801.568402,9460.184802,9029.400716,8782.45582,8541.09378,8412.882523,8479.573343,8984.386575,10264.29685,10614.92422,10223.8948,9952.399415,9392.212195,9262.514752,8838.149734
2013,7,20,8336.026797,7898.315711,7172.453957,6656.466655,6468.931879,6588.085507,7079.457571,7947.780064,9039.898208,9370.411318,8928.300496,8234.100483,7780.276582,7520.721094,7332.591264,7392.655799,8010.529965,9389.591593,9959.897353,9639.535524,9367.472313,8950.585098,8711.193091,8218.504861
2013,7,21,7624.632408,7168.175759,6635.020223,6293.987391,6196.263091,6311.742495,6655.493862,7314.229102,8286.138894,8616.01324,8306.848421,7771.038677,7397.273354,7105.35405,6992.087686,7060.380414,7561.454633,9010.815037,9933.012934,9718.733082,9467.867968,8916.63098,8501.333351,7899.893372
2013,7,22,7363.72295,7006.250554,6536.185444,6302.981096,6328.172675,6829.276981,8106.759355,9345.880089,10046.73648,9911.520541,9541.91757,9054.14498,8739.555429,8526.206648,8364.620673,8304.294588,8645.884159,10030.95479,10710.29758,10390.67191,10059.14733,9429.144708,8981.203017,8420.251332
2013,7,23,8021.493847,7659.29854,7065.656188,6623.056248,6536.82078,7017.157532,8344.903311,9500.405497,9965.086356,9756.625503,9299.170315,8875.455288,8553.061177,8345.580753,8157.336192,8156.233203,8481.92625,9685.138554,10286.76287,9890.038978,9540.049803,8973.764251,8685.1195,8190.3026
2013,7,24,7794.4279,7446.6759,6802.9417,6336.059317,6243.802971,6669.469412,7771.726973,8561.33482,8938.5269,8831.813983,8651.953541,8441.232938,8314.066385,8274.754206,8238.296747,8282.508926,8624.266665,9438.441626,9544.642221,9049.755251,8687.391395,8212.05521,8051.693702,7814.435454
2013,7,25,7528.235728,7254.981887,6670.234178,6215.911395,6090.537388,6536.469744,7691.867653,8620.644415,9086.856156,9048.161358,8840.277711,8640.253759,8517.556397,8409.909448,8319.862274,8321.390625,8719.890887,9905.388696,10490.041,10230.282,9999.37047,9291.21329,8987.6102,8515.1361
2013,7,26,8025.8879,7623.1459,6947.562756,6521.940304,6426.896186,6916.343909,8161.305378,9290.301991,9937.319378,9864.359986,9477.013503,8959.190547,8643.558268,8394.360941,8221.089687,8221.99759,8575.277749,9783.936315,10392.53694,10056.72185,9780.740911,9287.952273,9139.131214,8735.71203
2013,7,27,8209.565089,7710.523747,7016.393472,6548.491068,6372.244411,6514.56774,7014.178694,7951.913689,9012.3425,9244.526786,8793.608327,8231.164632,7757.544604,7455.12378,7259.643701,7367.345096,7931.904417,9280.657658,10006.44417,9602.553784,9279.089553,8813.440994,8578.327218,8192.152018
2013,7,28,7643.29381,7092.453975,6497.670715,6126.477218,5992.639948,6118.368424,6451.266448,7114.941588,8219.157557,8894.659831,9007.497486,8831.138812,8625.987106,8534.359542,8478.998673,8831.954452,9538.066132,10456.8957,10774.26542,10365.96125,9908.610886,9127.552965,8425.12719,7822.87625
2013,7,29,7360.810412,7108.003513,6645.920278,6376.706743,6384.773985,6973.770789,8411.39701,9762.296747,10271.08592,10104.67709,9700.381001,9245.572237,8978.982137,8807.351828,8629.846502,8569.522806,9023.20404,10613.81767,11511.74077,11141.68321,10691.64331,9842.040984,9300.286522,8575.223197
2013,7,30,8089.42269,7731.986748,7117.674988,6643.373266,6518.129911,7052.544122,8566.759496,10025.64659,10134.74551,9693.599218,9279.085999,8848.256364,8600.082342,8433.756497,8353.082262,8412.586019,8861.283088,10442.66953,11288.00258,10964.8567,10481.71682,9672.785787,9200.410532,8507.923491
2013,7,31,8025.755717,7623.636364,7044.622689,6564.433523,6465.347847,7013.024144,8575.655664,9986.161328,10161.1991,9705.564848,9226.095849,8753.362096,8474.559891,8201.414325,8190.267454,8218.011849,8679.00572,10082.40531,10897.66188,10501.78752,10163.2248,9440.509428,8962.108757,8438.997194
2013,8,1,8065.800633,7762.750275,7149.333869,6708.621958,6628.497355,7184.523322,8718.863233,10040.80231,10195.39286,9788.689513,9384.378275,8962.076831,8630.369717,8448.593494,8325.825967,8276.731729,8797.353617,10157.62985,11042.96654,10791.28952,10480.71579,9698.659139,9254.364005,8646.369342
