Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2020,1,1,0.450749707,0.46308721,0.43141269,0.417096079,0.417681571,0.414413504,0.424109773,0.428226635,0.43353501,0.440777368,0.438146142,0.434973703,0.423166293,0.416731202,0.419547054,0.433608763,0.459931155,0.473170722,0.474735311,0.484217177,0.491933463,0.469934954,0.455691525,0.467515196
2020,1,2,0.426866933,0.435240331,0.409792547,0.400588563,0.408916307,0.431103005,0.479061594,0.512393488,0.53341161,0.541760177,0.546098864,0.553474753,0.553959641,0.552613473,0.564219757,0.583594572,0.591699359,0.564184582,0.53250042,0.508420067,0.501235153,0.476811301,0.45426683,0.460278838
2020,1,3,0.434835047,0.444317689,0.422951576,0.417464405,0.421731373,0.442311066,0.488095068,0.522028042,0.559307984,0.598024886,0.643678777,0.674144828,0.701183612,0.7064712,0.729014973,0.765385759,0.798273465,0.788665721,0.762188359,0.727166524,0.68271094,0.598639252,0.534758568,0.527082028
2020,1,4,0.446953716,0.454986421,0.434223519,0.409863333,0.403433168,0.414582623,0.426553227,0.436237295,0.448051608,0.441005491,0.429736914,0.412567406,0.397862367,0.391104526,0.390828234,0.398768363,0.411078194,0.421640041,0.422839181,0.428572982,0.445141196,0.433009148,0.42097817,0.427639935
2020,1,5,0.409938997,0.421571728,0.401437443,0.378897836,0.377338493,0.382245539,0.398309938,0.402401991,0.416916088,0.420929188,0.421963548,0.410534674,0.401106458,0.395780309,0.397145715,0.407063642,0.422187144,0.433732506,0.436294868,0.436891844,0.451050373,0.437573349,0.425335075,0.43108228
2020,1,6,0.413942866,0.431580402,0.414864907,0.405354086,0.412346535,0.431664581,0.469065863,0.492138192,0.512127146,0.518123065,0.524711662,0.52674129,0.529570031,0.533644214,0.546183148,0.574556573,0.588791365,0.563330916,0.532601729,0.51112006,0.510774239,0.47502131,0.452669834,0.466083694
2020,1,7,0.444414776,0.461418865,0.442102191,0.431970166,0.434739309,0.449038031,0.496359736,0.528976261,0.564162845,0.596178721,0.604363492,0.603066434,0.600656924,0.602055207,0.611540461,0.624356563,0.61489848,0.562336208,0.519417717,0.495079319,0.497053173,0.468521016,0.449552632,0.463131954
2020,1,8,0.436901645,0.447493898,0.42515836,0.416040617,0.42093101,0.438413002,0.482858527,0.508054734,0.539081776,0.549778775,0.550964737,0.55374388,0.550805311,0.547884441,0.547964809,0.557346638,0.554230579,0.524899274,0.494657247,0.477287293,0.485885846,0.458353358,0.437595341,0.451606355
2020,1,9,0.426866933,0.435240331,0.409792547,0.400588563,0.408916307,0.431103005,0.479059679,0.512406895,0.533431721,0.54178316,0.546073008,0.553505398,0.553992201,0.552579956,0.564183367,0.583555308,0.591661053,0.564154895,0.532481267,0.508407618,0.501224619,0.476812259,0.45426683,0.460278838
2020,1,10,0.434835047,0.444317689,0.422951576,0.417464405,0.421731373,0.442311066,0.488101771,0.52204528,0.559281169,0.598063192,0.643630894,0.674094072,0.70123724,0.706526744,0.72895943,0.765443218,0.798331881,0.788608262,0.762132815,0.727219195,0.6826621,0.598673727,0.534775806,0.527066706
